gene/TE	count	sample
"gene_15237"	15	W60ER2
"gene_15238"	1	W60ER2
"gene_15239"	19	W60ER2
"gene_1524"	1004	W60ER2
"gene_15240"	58	W60ER2
"gene_15241"	0	W60ER2
"gene_15242"	6	W60ER2
"gene_15243"	17	W60ER2
"gene_15244"	65	W60ER2
"gene_15245"	0	W60ER2
"gene_15246"	147	W60ER2
"gene_15247"	36	W60ER2
"gene_15248"	3	W60ER2
"gene_15249"	20	W60ER2
"gene_1525"	14	W60ER2
"gene_15250"	28	W60ER2
"gene_15251"	4	W60ER2
"gene_15252"	5	W60ER2
"gene_15253"	7	W60ER2
"gene_15254"	2	W60ER2
"gene_15255"	0	W60ER2
"gene_15256"	0	W60ER2
"gene_15257"	71	W60ER2
"gene_15258"	21	W60ER2
"gene_15259"	193	W60ER2
"gene_1526"	4996	W60ER2
"gene_15260"	4	W60ER2
"gene_15261"	5	W60ER2
"gene_15262"	15	W60ER2
"gene_15263"	2	W60ER2
"gene_15264"	2	W60ER2
"gene_15265"	19	W60ER2
"gene_15266"	66	W60ER2
"gene_15267"	16	W60ER2
"gene_15268"	0	W60ER2
"gene_15269"	0	W60ER2
"gene_1527"	2463	W60ER2
"gene_15270"	88	W60ER2
"gene_15271"	42	W60ER2
"gene_15272"	67	W60ER2
"gene_15273"	260	W60ER2
"gene_15274"	165	W60ER2
"gene_15275"	305	W60ER2
"gene_15276"	4	W60ER2
"gene_15277"	7	W60ER2
"gene_15278"	21	W60ER2
"gene_15279"	139	W60ER2
"gene_1528"	368	W60ER2
"gene_15280"	132	W60ER2
"gene_15281"	1	W60ER2
"gene_15282"	12	W60ER2
"gene_15283"	2	W60ER2
"gene_15284"	155	W60ER2
"gene_15285"	3865	W60ER2
"gene_15286"	19	W60ER2
"gene_15287"	91	W60ER2
"gene_15288"	208	W60ER2
"gene_15289"	620	W60ER2
"gene_1529"	1055	W60ER2
"gene_15290"	2439	W60ER2
"gene_15291"	155	W60ER2
"gene_15292"	98	W60ER2
"gene_15293"	4	W60ER2
"gene_15294"	8	W60ER2
"gene_15295"	4	W60ER2
"gene_15296"	0	W60ER2
"gene_15297"	11	W60ER2
"gene_15298"	4	W60ER2
"gene_15299"	2	W60ER2
"gene_153"	1178	W60ER2
"gene_1530"	2345	W60ER2
"gene_15300"	2	W60ER2
"gene_15301"	0	W60ER2
"gene_15302"	0	W60ER2
"gene_15303"	0	W60ER2
"gene_15304"	6	W60ER2
"gene_15305"	12	W60ER2
"gene_15306"	1	W60ER2
"gene_15307"	161	W60ER2
"gene_15308"	8	W60ER2
"gene_15309"	2	W60ER2
"gene_1531"	3749	W60ER2
"gene_15310"	9	W60ER2
"gene_15311"	6	W60ER2
"gene_15312"	8	W60ER2
"gene_15313"	21	W60ER2
"gene_15314"	0	W60ER2
"gene_15315"	0	W60ER2
"gene_15316"	3	W60ER2
"gene_15317"	23	W60ER2
"gene_15318"	3	W60ER2
"gene_15319"	0	W60ER2
"gene_1532"	30	W60ER2
"gene_15320"	23	W60ER2
"gene_15321"	1	W60ER2
"gene_15322"	14	W60ER2
"gene_15323"	3	W60ER2
"gene_15324"	14	W60ER2
"gene_15325"	1	W60ER2
"gene_15326"	1	W60ER2
"gene_15327"	2	W60ER2
"gene_15328"	0	W60ER2
"gene_15329"	2	W60ER2
"gene_1533"	1558	W60ER2
"gene_15330"	5	W60ER2
"gene_15331"	7	W60ER2
"gene_15332"	0	W60ER2
"gene_15333"	3	W60ER2
"gene_15334"	0	W60ER2
"gene_15335"	78	W60ER2
"gene_15336"	8	W60ER2
"gene_15337"	807	W60ER2
"gene_15338"	1027	W60ER2
"gene_15339"	161	W60ER2
"gene_1534"	930	W60ER2
"gene_15340"	24	W60ER2
"gene_15341"	0	W60ER2
"gene_15342"	84	W60ER2
"gene_15343"	42	W60ER2
"gene_15344"	214	W60ER2
"gene_15345"	7	W60ER2
"gene_15346"	6	W60ER2
"gene_15347"	43	W60ER2
"gene_15348"	2	W60ER2
"gene_15349"	13	W60ER2
"gene_1535"	43	W60ER2
"gene_15350"	210	W60ER2
"gene_15351"	3	W60ER2
"gene_15352"	5	W60ER2
"gene_15353"	5	W60ER2
"gene_15354"	15	W60ER2
"gene_15355"	22161	W60ER2
"gene_15356"	10	W60ER2
"gene_15357"	0	W60ER2
"gene_15358"	0	W60ER2
"gene_15359"	6	W60ER2
"gene_1536"	74	W60ER2
"gene_15360"	0	W60ER2
"gene_15361"	1	W60ER2
"gene_15362"	0	W60ER2
"gene_15363"	4	W60ER2
"gene_15364"	2	W60ER2
"gene_15365"	0	W60ER2
"gene_15366"	0	W60ER2
"gene_15368"	0	W60ER2
"gene_15369"	0	W60ER2
"gene_1537"	401	W60ER2
"gene_15370"	0	W60ER2
"gene_15371"	2	W60ER2
"gene_15372"	0	W60ER2
"gene_15373"	0	W60ER2
"gene_15374"	0	W60ER2
"gene_15375"	11	W60ER2
"gene_15376"	2	W60ER2
"gene_15377"	5	W60ER2
"gene_15378"	1	W60ER2
"gene_15379"	23	W60ER2
"gene_1538"	5251	W60ER2
"gene_15380"	19	W60ER2
"gene_15381"	1	W60ER2
"gene_15382"	293	W60ER2
"gene_15383"	0	W60ER2
"gene_15384"	17	W60ER2
"gene_15385"	8	W60ER2
"gene_15386"	1	W60ER2
"gene_15387"	26	W60ER2
"gene_15388"	25	W60ER2
"gene_15389"	13	W60ER2
"gene_1539"	3212	W60ER2
"gene_15390"	40	W60ER2
"gene_15391"	9	W60ER2
"gene_15392"	9	W60ER2
"gene_15393"	3	W60ER2
"gene_15394"	0	W60ER2
"gene_15395"	1	W60ER2
"gene_15396"	2	W60ER2
"gene_15397"	150	W60ER2
"gene_15398"	47	W60ER2
"gene_15399"	7	W60ER2
"gene_154"	768	W60ER2
"gene_1540"	137	W60ER2
"gene_15400"	8	W60ER2
"gene_15401"	0	W60ER2
"gene_15402"	9	W60ER2
"gene_15403"	12	W60ER2
"gene_15404"	3	W60ER2
"gene_15405"	15	W60ER2
"gene_15406"	0	W60ER2
"gene_15407"	0	W60ER2
"gene_15408"	69	W60ER2
"gene_15409"	232	W60ER2
"gene_1541"	123	W60ER2
"gene_15410"	3964	W60ER2
"gene_15411"	1274	W60ER2
"gene_15412"	1036	W60ER2
"gene_15413"	21	W60ER2
"gene_15414"	0	W60ER2
"gene_15415"	2	W60ER2
"gene_15416"	5	W60ER2
"gene_15417"	20	W60ER2
"gene_15418"	21	W60ER2
"gene_15419"	13	W60ER2
"gene_1542"	474	W60ER2
"gene_15421"	118	W60ER2
"gene_15422"	15	W60ER2
"gene_15423"	7	W60ER2
"gene_15424"	5	W60ER2
"gene_15425"	3	W60ER2
"gene_15426"	24	W60ER2
"gene_15427"	0	W60ER2
"gene_15428"	18	W60ER2
"gene_15429"	9	W60ER2
"gene_1543"	1695	W60ER2
"gene_15430"	397	W60ER2
"gene_15431"	2258	W60ER2
"gene_15432"	5	W60ER2
"gene_15433"	949	W60ER2
"gene_15434"	6	W60ER2
"gene_15435"	5	W60ER2
"gene_15436"	5	W60ER2
"gene_15437"	29	W60ER2
"gene_15438"	1	W60ER2
"gene_15439"	0	W60ER2
"gene_15440"	8	W60ER2
"gene_15441"	11	W60ER2
"gene_15442"	9	W60ER2
"gene_15443"	117	W60ER2
"gene_15444"	3	W60ER2
"gene_15445"	213	W60ER2
"gene_15446"	4	W60ER2
"gene_15447"	68	W60ER2
"gene_15448"	79	W60ER2
"gene_1545"	10391	W60ER2
"gene_15450"	6	W60ER2
"gene_15451"	10	W60ER2
"gene_15452"	0	W60ER2
"gene_15453"	0	W60ER2
"gene_15454"	1	W60ER2
"gene_15455"	6	W60ER2
"gene_15456"	25	W60ER2
"gene_15457"	10	W60ER2
"gene_15458"	23	W60ER2
"gene_15459"	16	W60ER2
"gene_1546"	13261	W60ER2
"gene_15460"	1	W60ER2
"gene_15461"	2	W60ER2
"gene_15462"	39	W60ER2
"gene_15463"	35	W60ER2
"gene_15464"	2	W60ER2
"gene_15465"	1	W60ER2
"gene_15466"	17	W60ER2
"gene_15467"	31	W60ER2
"gene_15468"	46	W60ER2
"gene_15469"	22	W60ER2
"gene_1547"	724	W60ER2
"gene_15470"	80	W60ER2
"gene_15471"	10	W60ER2
"gene_15472"	92	W60ER2
"gene_15473"	1	W60ER2
"gene_15474"	0	W60ER2
"gene_15475"	0	W60ER2
"gene_15476"	1	W60ER2
"gene_15477"	12	W60ER2
"gene_15478"	8	W60ER2
"gene_15479"	0	W60ER2
"gene_1548"	2149	W60ER2
"gene_15480"	72	W60ER2
"gene_15481"	432	W60ER2
"gene_15482"	44	W60ER2
"gene_15483"	167	W60ER2
"gene_15484"	16	W60ER2
"gene_15485"	16	W60ER2
"gene_15486"	29	W60ER2
"gene_15487"	2	W60ER2
"gene_15488"	6	W60ER2
"gene_15489"	25	W60ER2
"gene_1549"	37375	W60ER2
"gene_15490"	393	W60ER2
"gene_15491"	523	W60ER2
"gene_15492"	9	W60ER2
"gene_15493"	369	W60ER2
"gene_15494"	8	W60ER2
"gene_15495"	32	W60ER2
"gene_15496"	15	W60ER2
"gene_15497"	0	W60ER2
"gene_15498"	1	W60ER2
"gene_15499"	1	W60ER2
"gene_155"	56	W60ER2
"gene_1550"	5445	W60ER2
"gene_15500"	0	W60ER2
"gene_15501"	0	W60ER2
"gene_15502"	5	W60ER2
"gene_15503"	0	W60ER2
"gene_15504"	241	W60ER2
"gene_15505"	829	W60ER2
"gene_15506"	27	W60ER2
"gene_15507"	2457	W60ER2
"gene_15508"	52	W60ER2
"gene_15509"	0	W60ER2
"gene_1551"	6295	W60ER2
"gene_15510"	239	W60ER2
"gene_15511"	523	W60ER2
"gene_15512"	396	W60ER2
"gene_15513"	21259	W60ER2
"gene_15514"	7115	W60ER2
"gene_15515"	62457	W60ER2
"gene_15516"	9873	W60ER2
"gene_15517"	158133	W60ER2
"gene_15518"	8973	W60ER2
"gene_15519"	16	W60ER2
"gene_1552"	26399	W60ER2
"gene_15520"	0	W60ER2
"gene_15521"	253	W60ER2
"gene_15522"	90	W60ER2
"gene_15523"	32	W60ER2
"gene_15524"	508	W60ER2
"gene_15525"	30	W60ER2
"gene_15526"	1	W60ER2
"gene_15527"	57	W60ER2
"gene_15528"	467	W60ER2
"gene_15529"	7	W60ER2
"gene_1553"	573	W60ER2
"gene_15530"	37	W60ER2
"gene_15531"	0	W60ER2
"gene_15532"	3	W60ER2
"gene_15533"	0	W60ER2
"gene_15534"	3	W60ER2
"gene_15535"	0	W60ER2
"gene_15536"	43	W60ER2
"gene_15537"	71	W60ER2
"gene_15538"	0	W60ER2
"gene_15539"	13	W60ER2
"gene_1554"	4	W60ER2
"gene_15540"	8	W60ER2
"gene_15542"	2	W60ER2
"gene_15543"	2	W60ER2
"gene_15544"	3	W60ER2
"gene_15545"	0	W60ER2
"gene_15546"	0	W60ER2
"gene_15547"	0	W60ER2
"gene_15548"	0	W60ER2
"gene_15549"	1	W60ER2
"gene_1555"	284	W60ER2
"gene_15550"	0	W60ER2
"gene_15551"	0	W60ER2
"gene_15552"	26	W60ER2
"gene_15553"	2	W60ER2
"gene_15554"	8	W60ER2
"gene_15555"	0	W60ER2
"gene_15556"	0	W60ER2
"gene_15557"	19	W60ER2
"gene_15558"	19	W60ER2
"gene_15559"	5	W60ER2
"gene_1556"	1219	W60ER2
"gene_15560"	2307	W60ER2
"gene_15561"	0	W60ER2
"gene_15563"	1	W60ER2
"gene_15564"	3	W60ER2
"gene_15565"	13	W60ER2
"gene_15566"	309	W60ER2
"gene_15567"	0	W60ER2
"gene_15568"	0	W60ER2
"gene_15569"	0	W60ER2
"gene_1557"	14080	W60ER2
"gene_15570"	0	W60ER2
"gene_15571"	73	W60ER2
"gene_15572"	249	W60ER2
"gene_15573"	1	W60ER2
"gene_15574"	2	W60ER2
"gene_15575"	302	W60ER2
"gene_15576"	7	W60ER2
"gene_15577"	10	W60ER2
"gene_15578"	18	W60ER2
"gene_15579"	8	W60ER2
"gene_1558"	638	W60ER2
"gene_15580"	56	W60ER2
"gene_15581"	7669	W60ER2
"gene_15582"	8186	W60ER2
"gene_15583"	1	W60ER2
"gene_15584"	0	W60ER2
"gene_15585"	4	W60ER2
"gene_15586"	0	W60ER2
"gene_15587"	0	W60ER2
"gene_15588"	0	W60ER2
"gene_15589"	2	W60ER2
"gene_1559"	4415	W60ER2
"gene_15590"	0	W60ER2
"gene_15591"	0	W60ER2
"gene_15592"	3	W60ER2
"gene_15593"	21	W60ER2
"gene_15594"	66	W60ER2
"gene_15595"	71	W60ER2
"gene_15596"	3	W60ER2
"gene_15597"	0	W60ER2
"gene_15598"	0	W60ER2
"gene_15599"	18	W60ER2
"gene_156"	78	W60ER2
"gene_1560"	5699	W60ER2
"gene_15600"	23	W60ER2
"gene_15601"	26	W60ER2
"gene_15602"	8	W60ER2
"gene_15603"	254	W60ER2
"gene_15604"	15	W60ER2
"gene_15605"	154	W60ER2
"gene_15606"	206	W60ER2
"gene_15607"	8	W60ER2
"gene_15608"	3	W60ER2
"gene_15609"	64	W60ER2
"gene_1561"	566	W60ER2
"gene_15610"	3	W60ER2
"gene_15611"	4	W60ER2
"gene_15612"	4	W60ER2
"gene_15613"	2	W60ER2
"gene_15614"	10	W60ER2
"gene_15615"	108	W60ER2
"gene_15616"	57	W60ER2
"gene_15617"	12	W60ER2
"gene_15618"	0	W60ER2
"gene_15619"	0	W60ER2
"gene_1562"	27289	W60ER2
"gene_15620"	85	W60ER2
"gene_15621"	6	W60ER2
"gene_15622"	6	W60ER2
"gene_15623"	8	W60ER2
"gene_15624"	403	W60ER2
"gene_15625"	5	W60ER2
"gene_15626"	2	W60ER2
"gene_15627"	1	W60ER2
"gene_15628"	36	W60ER2
"gene_15629"	1	W60ER2
"gene_1563"	49	W60ER2
"gene_15630"	1	W60ER2
"gene_15631"	0	W60ER2
"gene_15632"	248	W60ER2
"gene_15633"	697	W60ER2
"gene_15634"	46551	W60ER2
"gene_15635"	98	W60ER2
"gene_15636"	6	W60ER2
"gene_15637"	44	W60ER2
"gene_15638"	295	W60ER2
"gene_15639"	566	W60ER2
"gene_15640"	684	W60ER2
"gene_15641"	43	W60ER2
"gene_15642"	419	W60ER2
"gene_15643"	0	W60ER2
"gene_15644"	0	W60ER2
"gene_15645"	2	W60ER2
"gene_15646"	52	W60ER2
"gene_15647"	0	W60ER2
"gene_15648"	3	W60ER2
"gene_15649"	9	W60ER2
"gene_15650"	10	W60ER2
"gene_15651"	7	W60ER2
"gene_15652"	655	W60ER2
"gene_15653"	1300	W60ER2
"gene_15654"	3	W60ER2
"gene_15655"	3	W60ER2
"gene_15656"	0	W60ER2
"gene_15657"	0	W60ER2
"gene_15658"	6	W60ER2
"gene_15659"	58	W60ER2
"gene_1566"	287266	W60ER2
"gene_15660"	22	W60ER2
"gene_15661"	288	W60ER2
"gene_15662"	36	W60ER2
"gene_15663"	466	W60ER2
"gene_15664"	179	W60ER2
"gene_15665"	54	W60ER2
"gene_15666"	394	W60ER2
"gene_15667"	4138	W60ER2
"gene_15668"	1131	W60ER2
"gene_15669"	2	W60ER2
"gene_1567"	188	W60ER2
"gene_15670"	32	W60ER2
"gene_15671"	25	W60ER2
"gene_15672"	118	W60ER2
"gene_15673"	7	W60ER2
"gene_15674"	0	W60ER2
"gene_15675"	6	W60ER2
"gene_15676"	72	W60ER2
"gene_15677"	9	W60ER2
"gene_15678"	18	W60ER2
"gene_15679"	42	W60ER2
"gene_1568"	243	W60ER2
"gene_15680"	11	W60ER2
"gene_15681"	274	W60ER2
"gene_15682"	80	W60ER2
"gene_15683"	11	W60ER2
"gene_15684"	53	W60ER2
"gene_15685"	2	W60ER2
"gene_15686"	0	W60ER2
"gene_15687"	6	W60ER2
"gene_15688"	2	W60ER2
"gene_15689"	334	W60ER2
"gene_1569"	328	W60ER2
"gene_15690"	7	W60ER2
"gene_15691"	1	W60ER2
"gene_15692"	0	W60ER2
"gene_15693"	0	W60ER2
"gene_15694"	163	W60ER2
"gene_15695"	0	W60ER2
"gene_15696"	156	W60ER2
"gene_15697"	186	W60ER2
"gene_15698"	5180	W60ER2
"gene_15699"	72	W60ER2
"gene_157"	30	W60ER2
"gene_1570"	963	W60ER2
"gene_15700"	26	W60ER2
"gene_15701"	97	W60ER2
"gene_15702"	0	W60ER2
"gene_15703"	2	W60ER2
"gene_15704"	2838	W60ER2
"gene_15705"	12	W60ER2
"gene_15706"	163	W60ER2
"gene_15707"	3	W60ER2
"gene_15708"	9	W60ER2
"gene_15709"	1	W60ER2
"gene_1571"	708	W60ER2
"gene_15710"	78	W60ER2
"gene_15711"	72	W60ER2
"gene_15712"	0	W60ER2
"gene_15713"	0	W60ER2
"gene_15714"	3	W60ER2
"gene_15715"	1	W60ER2
"gene_15716"	4	W60ER2
"gene_15719"	0	W60ER2
"gene_1572"	35060	W60ER2
"gene_15720"	1	W60ER2
"gene_15721"	7	W60ER2
"gene_15722"	8	W60ER2
"gene_15723"	3	W60ER2
"gene_15724"	7	W60ER2
"gene_15725"	115	W60ER2
"gene_15726"	0	W60ER2
"gene_15727"	142	W60ER2
"gene_15728"	3	W60ER2
"gene_15729"	0	W60ER2
"gene_1573"	4436	W60ER2
"gene_15730"	0	W60ER2
"gene_15731"	0	W60ER2
"gene_15732"	9	W60ER2
"gene_15733"	1	W60ER2
"gene_15734"	1	W60ER2
"gene_15735"	1	W60ER2
"gene_15736"	0	W60ER2
"gene_15737"	30	W60ER2
"gene_15738"	0	W60ER2
"gene_15739"	4	W60ER2
"gene_1574"	3544	W60ER2
"gene_15740"	15	W60ER2
"gene_15741"	19	W60ER2
"gene_15742"	1676	W60ER2
"gene_15743"	4424	W60ER2
"gene_15744"	1	W60ER2
"gene_15745"	28	W60ER2
"gene_15746"	36	W60ER2
"gene_15747"	14	W60ER2
"gene_15748"	0	W60ER2
"gene_15749"	0	W60ER2
"gene_1575"	25489	W60ER2
"gene_15750"	0	W60ER2
"gene_15751"	0	W60ER2
"gene_15752"	0	W60ER2
"gene_15753"	0	W60ER2
"gene_15754"	8	W60ER2
"gene_15755"	0	W60ER2
"gene_15756"	1	W60ER2
"gene_15757"	0	W60ER2
"gene_15758"	0	W60ER2
"gene_15759"	1	W60ER2
"gene_1576"	1290	W60ER2
"gene_15760"	7	W60ER2
"gene_15761"	0	W60ER2
"gene_15762"	23	W60ER2
"gene_15763"	222	W60ER2
"gene_15764"	1	W60ER2
"gene_15765"	8	W60ER2
"gene_15766"	91	W60ER2
"gene_15767"	88	W60ER2
"gene_15768"	32	W60ER2
"gene_15769"	411	W60ER2
"gene_1577"	2332	W60ER2
"gene_15770"	6	W60ER2
"gene_15771"	0	W60ER2
"gene_15772"	64	W60ER2
"gene_15773"	0	W60ER2
"gene_15774"	0	W60ER2
"gene_15775"	0	W60ER2
"gene_15776"	22	W60ER2
"gene_15777"	43	W60ER2
"gene_15778"	20	W60ER2
"gene_15779"	7	W60ER2
"gene_1578"	2180	W60ER2
"gene_15780"	15	W60ER2
"gene_15781"	1	W60ER2
"gene_15782"	2	W60ER2
"gene_15783"	0	W60ER2
"gene_15784"	420	W60ER2
"gene_15785"	24	W60ER2
"gene_15786"	29	W60ER2
"gene_15787"	3365	W60ER2
"gene_15788"	158	W60ER2
"gene_15789"	847	W60ER2
"gene_1579"	46	W60ER2
"gene_15790"	127	W60ER2
"gene_15791"	307	W60ER2
"gene_15792"	4137	W60ER2
"gene_15793"	13032	W60ER2
"gene_15794"	266	W60ER2
"gene_15795"	36	W60ER2
"gene_15796"	2	W60ER2
"gene_15797"	8	W60ER2
"gene_15798"	0	W60ER2
"gene_15799"	3	W60ER2
"gene_158"	1414	W60ER2
"gene_1580"	272	W60ER2
"gene_15800"	4	W60ER2
"gene_15801"	53	W60ER2
"gene_15802"	11	W60ER2
"gene_15803"	37	W60ER2
"gene_15804"	3	W60ER2
"gene_15805"	1577	W60ER2
"gene_15806"	20	W60ER2
"gene_15807"	125	W60ER2
"gene_15808"	108	W60ER2
"gene_15809"	3	W60ER2
"gene_1581"	8092	W60ER2
"gene_15810"	11	W60ER2
"gene_15811"	7563	W60ER2
"gene_15812"	3574	W60ER2
"gene_15813"	1	W60ER2
"gene_15814"	3	W60ER2
"gene_15815"	3	W60ER2
"gene_15816"	171	W60ER2
"gene_15817"	155	W60ER2
"gene_15818"	160	W60ER2
"gene_15819"	141	W60ER2
"gene_1582"	7286	W60ER2
"gene_15820"	4169	W60ER2
"gene_15821"	232	W60ER2
"gene_15822"	1	W60ER2
"gene_15823"	225	W60ER2
"gene_15824"	4052	W60ER2
"gene_15825"	504	W60ER2
"gene_15826"	10	W60ER2
"gene_15827"	13	W60ER2
"gene_15828"	0	W60ER2
"gene_15829"	3	W60ER2
"gene_1583"	611052	W60ER2
"gene_15830"	1249	W60ER2
"gene_15831"	289	W60ER2
"gene_15832"	8208	W60ER2
"gene_15833"	301	W60ER2
"gene_15834"	368	W60ER2
"gene_15835"	50	W60ER2
"gene_15836"	116	W60ER2
"gene_15837"	38	W60ER2
"gene_15838"	2	W60ER2
"gene_15839"	16	W60ER2
"gene_1584"	4967	W60ER2
"gene_15840"	39	W60ER2
"gene_15841"	0	W60ER2
"gene_15842"	1	W60ER2
"gene_15843"	0	W60ER2
"gene_15844"	12	W60ER2
"gene_15845"	1	W60ER2
"gene_15846"	6	W60ER2
"gene_15847"	2	W60ER2
"gene_15848"	1	W60ER2
"gene_15849"	0	W60ER2
"gene_1585"	118	W60ER2
"gene_15850"	3	W60ER2
"gene_15851"	8	W60ER2
"gene_15852"	6	W60ER2
"gene_15853"	1	W60ER2
"gene_15854"	16	W60ER2
"gene_15855"	14	W60ER2
"gene_15856"	17	W60ER2
"gene_15857"	31	W60ER2
"gene_15858"	5	W60ER2
"gene_15859"	3	W60ER2
"gene_1586"	1675	W60ER2
"gene_15860"	0	W60ER2
"gene_15861"	347	W60ER2
"gene_15862"	10899	W60ER2
"gene_15863"	9	W60ER2
"gene_15864"	25	W60ER2
"gene_15865"	361	W60ER2
"gene_15866"	64	W60ER2
"gene_15867"	80	W60ER2
"gene_15868"	82	W60ER2
"gene_15869"	39	W60ER2
"gene_1587"	579	W60ER2
"gene_15870"	130	W60ER2
"gene_15871"	10	W60ER2
"gene_15872"	18	W60ER2
"gene_15873"	3	W60ER2
"gene_15874"	5	W60ER2
"gene_15875"	0	W60ER2
"gene_15876"	4	W60ER2
"gene_15877"	1	W60ER2
"gene_15878"	71	W60ER2
"gene_15879"	77	W60ER2
"gene_1588"	336	W60ER2
"gene_15880"	17	W60ER2
"gene_15881"	17	W60ER2
"gene_15882"	22	W60ER2
"gene_15883"	8	W60ER2
"gene_15884"	215	W60ER2
"gene_15885"	81	W60ER2
"gene_15886"	65	W60ER2
"gene_15887"	82	W60ER2
"gene_15888"	5	W60ER2
"gene_15889"	27	W60ER2
"gene_1589"	384	W60ER2
"gene_15890"	19	W60ER2
"gene_15891"	146	W60ER2
"gene_15892"	30	W60ER2
"gene_15893"	36	W60ER2
"gene_15894"	157	W60ER2
"gene_15895"	1	W60ER2
"gene_15896"	0	W60ER2
"gene_15897"	96	W60ER2
"gene_15898"	27	W60ER2
"gene_15899"	10	W60ER2
"gene_159"	3730	W60ER2
"gene_1590"	4951	W60ER2
"gene_15900"	554	W60ER2
"gene_15901"	98	W60ER2
"gene_15902"	22	W60ER2
"gene_15903"	6	W60ER2
"gene_15904"	241	W60ER2
"gene_15905"	15	W60ER2
"gene_15906"	19	W60ER2
"gene_15907"	6	W60ER2
"gene_15908"	15	W60ER2
"gene_15909"	0	W60ER2
"gene_1591"	725	W60ER2
"gene_15910"	0	W60ER2
"gene_15911"	0	W60ER2
"gene_15912"	1	W60ER2
"gene_15913"	3	W60ER2
"gene_15914"	3	W60ER2
"gene_15915"	1	W60ER2
"gene_15916"	11	W60ER2
"gene_15917"	26	W60ER2
"gene_15918"	0	W60ER2
"gene_15919"	1	W60ER2
"gene_1592"	1736	W60ER2
"gene_15920"	26	W60ER2
"gene_15921"	7	W60ER2
"gene_15922"	56	W60ER2
"gene_15923"	180	W60ER2
"gene_15924"	15	W60ER2
"gene_15925"	4	W60ER2
"gene_15926"	39	W60ER2
"gene_15927"	109	W60ER2
"gene_15928"	86	W60ER2
"gene_15929"	7484	W60ER2
"gene_1593"	2287	W60ER2
"gene_15930"	1541	W60ER2
"gene_15931"	25	W60ER2
"gene_15932"	22	W60ER2
"gene_15933"	7	W60ER2
"gene_15934"	21	W60ER2
"gene_15935"	26	W60ER2
"gene_15936"	77	W60ER2
"gene_15937"	57	W60ER2
"gene_15938"	56	W60ER2
"gene_15939"	27	W60ER2
"gene_1594"	670	W60ER2
"gene_15940"	51	W60ER2
"gene_15941"	53	W60ER2
"gene_15942"	90	W60ER2
"gene_15943"	13	W60ER2
"gene_15944"	15	W60ER2
"gene_15945"	2	W60ER2
"gene_15946"	35	W60ER2
"gene_15947"	2388	W60ER2
"gene_15948"	75	W60ER2
"gene_15949"	33	W60ER2
"gene_1595"	5416	W60ER2
"gene_15950"	1375	W60ER2
"gene_15951"	2	W60ER2
"gene_15952"	388	W60ER2
"gene_15953"	171	W60ER2
"gene_15954"	1045042	W60ER2
"gene_15955"	2867	W60ER2
"gene_15956"	9321	W60ER2
"gene_15957"	1029	W60ER2
"gene_15958"	819	W60ER2
"gene_15959"	767	W60ER2
"gene_1596"	484	W60ER2
"gene_15960"	43	W60ER2
"gene_15961"	146	W60ER2
"gene_15962"	309	W60ER2
"gene_15963"	0	W60ER2
"gene_15964"	207	W60ER2
"gene_15965"	25	W60ER2
"gene_15966"	101	W60ER2
"gene_15967"	54	W60ER2
"gene_15968"	10	W60ER2
"gene_15969"	3882	W60ER2
"gene_1597"	1345	W60ER2
"gene_15970"	32659	W60ER2
"gene_15971"	810	W60ER2
"gene_15972"	50	W60ER2
"gene_15973"	27	W60ER2
"gene_15974"	3	W60ER2
"gene_15975"	6	W60ER2
"gene_15976"	1	W60ER2
"gene_15977"	7	W60ER2
"gene_15978"	23	W60ER2
"gene_15979"	5	W60ER2
"gene_1598"	409	W60ER2
"gene_15980"	13	W60ER2
"gene_15981"	1873	W60ER2
"gene_15982"	885	W60ER2
"gene_15983"	40	W60ER2
"gene_15984"	5307	W60ER2
"gene_15985"	157	W60ER2
"gene_15986"	132	W60ER2
"gene_15987"	139	W60ER2
"gene_15988"	82	W60ER2
"gene_15989"	44	W60ER2
"gene_1599"	14203	W60ER2
"gene_15990"	949	W60ER2
"gene_15991"	1355	W60ER2
"gene_15992"	32	W60ER2
"gene_15993"	52	W60ER2
"gene_15994"	383	W60ER2
"gene_15995"	6874	W60ER2
"gene_15996"	23516	W60ER2
"gene_15997"	1002	W60ER2
"gene_15998"	40	W60ER2
"gene_15999"	364	W60ER2
"gene_16"	0	W60ER2
"gene_160"	203	W60ER2
"gene_1600"	6819	W60ER2
"gene_16000"	14	W60ER2
"gene_16001"	1226	W60ER2
"gene_16002"	20	W60ER2
"gene_16003"	18	W60ER2
"gene_16004"	611	W60ER2
"gene_16005"	101	W60ER2
"gene_16006"	987	W60ER2
"gene_16007"	270	W60ER2
"gene_16008"	0	W60ER2
"gene_16009"	1	W60ER2
"gene_1601"	47	W60ER2
"gene_16010"	20	W60ER2
"gene_16012"	0	W60ER2
"gene_16013"	12	W60ER2
"gene_16014"	2	W60ER2
"gene_16015"	0	W60ER2
"gene_16016"	3	W60ER2
"gene_16017"	82	W60ER2
"gene_16018"	3166	W60ER2
"gene_16019"	50	W60ER2
"gene_1602"	580	W60ER2
"gene_16020"	117	W60ER2
"gene_16021"	4538	W60ER2
"gene_16022"	93	W60ER2
"gene_16023"	274	W60ER2
"gene_16024"	27	W60ER2
"gene_16025"	25506	W60ER2
"gene_16026"	244	W60ER2
"gene_16027"	1968	W60ER2
